	acc	conv_act	conv_kernel_size	conv_num_filters	epochs	loss	out_act	time_stamp	val_acc	val_acc_real	val_loss
247	0.994069681245367	softplus	3	32	48.0	0.04276438724191609	sigmoid		0.6812453669826573		2.5905611649365494
248	0.9942550036622649	softplus	3	32	49.0	0.04062209711903727	sigmoid		0.673832468539366		2.6213429140284648
249	0.9942550037064493	softplus	3	32	50.0	0.038625050515276114	sigmoid	2019-09-22 03:04:31.401664	0.6790214974496699	0.6828167318687932	2.633451173180028
250	0.49184581166819524	softplus	3	32	1.0	1.787020508407044	softplus	2019-09-22 03:04:31.414138	0.530022238717422		1.5891769621617888
251	0.54799851750868	softplus	3	32	2.0	1.4238251233825514	softplus		0.5856189771083835		1.3090032472532709
252	0.6647516678137811	softplus	3	32	3.0	1.154428016220401	softplus		0.6908821350031203		1.12457604236829
253	0.7164566344557382	softplus	3	32	4.0	0.9886166841741665	softplus		0.694588584224766		1.0708065874228396
254	0.7444403261675315	softplus	3	32	5.0	0.8673597576001382	softplus		0.6990363232907407		1.042667088285917
255	0.7759451446398883	softplus	3	32	6.0	0.7585167621046283	softplus		0.7094143811113486		1.0467907080745769
256	0.8024462565304704	softplus	3	32	7.0	0.6710843513239924	softplus		0.6856931060928164		1.0691706530689045
257	0.8261675315048184	softplus	3	32	8.0	0.5877044789432331	softplus		0.7175685693989691		1.0739935298510355
258	0.8463676797627873	softplus	3	32	9.0	0.5243109261287063	softplus		0.724240177953747		1.1462679768244897
259	0.8667531503934698	softplus	3	32	10.0	0.4560691207934522	softplus		0.7101556709556778		1.150311095613829
260	0.8893624906455083	softplus	3	32	11.0	0.39211850929825814	softplus		0.7146034099774682		1.2227809919172785
261	0.898813936204889	softplus	3	32	12.0	0.33987724007810816	softplus		0.7183098591991139		1.2603998528399938
262	0.9156782802075611	softplus	3	32	13.0	0.2990160760966118	softplus		0.7101556709556778		1.324500003728803
263	0.9240177909562639	softplus	3	32	14.0	0.2723070439627826	softplus		0.7042253522010447		1.3978453952352412
264	0.9432913268204527	softplus	3	32	15.0	0.22071452731552435	softplus		0.6938472943804368		1.4746244359316871
265	0.9525574499187512	softplus	3	32	16.0	0.1861348627915287	softplus		0.6968124537577534		1.5344957595758741
266	0.9532987397630803	softplus	3	32	17.0	0.17386264210943825	softplus		0.6997776131350699		1.6040601716207699
267	0.9531134172578137	softplus	3	32	18.0	0.16575565571869808	softplus		0.6753150482722086		1.7370125585524925
268	0.9675685692222318	softplus	3	32	19.0	0.1332662470080925	softplus		0.6997776130908856		1.6812397402865167
269	0.9623795404002965	softplus	3	32	20.0	0.13416522915017348	softplus		0.6923647146917785		1.7376690555979712
270	0.9670126019273536	softplus	3	32	21.0	0.11896339367061655	softplus		0.6990363232907407		1.8036736416940427
271	0.9712750184880617	softplus	3	32	22.0	0.1056602229512648	softplus		0.7064492217340321		1.8631008877588078
272	0.9797998516978468	softplus	3	32	23.0	0.07975768960123154	softplus		0.6745737584278794		1.9714156584531135
273	0.9836916234247591	softplus	3	32	24.0	0.06941779092398837	softplus		0.6879169756258038		1.915869882055527
274	0.9857301704966642	softplus	3	32	25.0	0.05863123585099287	softplus		0.6990363232907407		1.965742922253393
275	0.9885100073687141	softplus	3	32	26.0	0.05273217136790083	softplus		0.6708673091620494		2.1739519538483503
276	0.9883246848634475	softplus	3	32	27.0	0.05249265861387514	softplus		0.6901408451587911		2.2006075617293237
277	0.981467753803403	softplus	3	32	28.0	0.06771031461153497	softplus		0.6842105264041581		2.1423943346743233
278	0.9699777612604858	softplus	3	32	29.0	0.10296974070729195	softplus		0.6879169756258038		2.1291547629283567
279	0.9759080800593032	softplus	3	32	30.0	0.08193315342455285	softplus		0.6916234248474494		2.186085619777993
280	0.987583395107487	softplus	3	32	31.0	0.05265652863867995	softplus		0.6893995552702777		2.210091622340582
281	0.9875833950633027	softplus	3	32	32.0	0.04975092909219443	softplus		0.6856931060928164		2.224728148808914
282	0.9922164565903598	softplus	3	32	33.0	0.034179809030346994	softplus		0.7034840623567156		2.1846636179378955
283	0.9959229058561898	softplus	3	32	34.0	0.024067443584936295	softplus		0.6901408451587911		2.2313997791465607
284	0.9964788732394366	softplus	3	32	35.0	0.0203062714245985	softplus		0.6753150482722086		2.365193180281467
285	0.9975908080059304	softplus	3	32	36.0	0.015996213347545436	softplus		0.6982950334464116		2.2664106719311827
286	0.9987027427282397	softplus	3	32	37.0	0.011444012539874102	softplus		0.6938472943804368		2.309662460485505
287	0.9988880652335063	softplus	3	32	38.0	0.010357226132573331	softplus		0.6968124537577534		2.346606569611823
288	0.9983320978502594	softplus	3	32	39.0	0.010359691166691068	softplus		0.6975537436020824		2.346910531296387
289	0.9983320978502594	softplus	3	32	40.0	0.009436861242204242	softplus		0.6938472943804368		2.410833491759445
290	0.998702742772424	softplus	3	32	41.0	0.008990948827864066	softplus		0.6931060045361077		2.376216121034502
291	0.9990733876945885	softplus	3	32	42.0	0.008155431458795563	softplus		0.6990363232907407		2.401418591535383
292	0.9985174203113417	softplus	3	32	43.0	0.008692511695308032	softplus		0.7012601928237282		2.4252939415119417
293	0.9985174203113417	softplus	3	32	44.0	0.007358398578793164	softplus		0.700518902979399		2.4383518071065042
294	0.9807264639590739	softplus	3	32	45.0	0.07913834539126795	softplus		0.6901408451587911		2.708079913883761
295	0.9166048925129726	softplus	3	32	46.0	0.29367399790094373	softplus		0.6893995553144621		2.063736456866791
296	0.9636767975836882	softplus	3	32	47.0	0.11026069997575788	softplus		0.7071905115341769		2.1005749352071974
297	0.9870274277242401	softplus	3	32	48.0	0.044509439974239	softplus		0.696812453713569		2.2044536322465733
298	0.9959229058561898	softplus	3	32	49.0	0.020824104417709176	softplus		0.6871756857814746		2.184704329191622
299	0.9983320978502594	softplus	3	32	50.0	0.011133360948131936	softplus	2019-09-22 03:05:21.581939	0.6975537436020824	0.6873307252482697	2.2127454192484635
300	0.02631578947368421	softplus	3	32	1.0	4.743771982157646	tanh	2019-09-22 03:05:21.595988	0.03113417348391573		4.420826766294758
301	0.02631578947368421	softplus	3	32	2.0	4.405891565148966	tanh		0.03113417348391573		4.420826766294758
302	0.02631578947368421	softplus	3	32	3.0	4.405891563381593	tanh		0.03113417348391573		4.420826766294758
303	0.02631578947368421	softplus	3	32	4.0	4.405891555605153	tanh		0.03113417348391573		4.420826766294758
304	0.02631578947644573	softplus	3	32	5.0	4.405891543587019	tanh		0.03113417348391573		4.420826766294758
305	0.02631578947920725	softplus	3	32	6.0	4.405891565502441	tanh		0.03113417348391573		4.420826766294758
306	0.02631578947644573	softplus	3	32	7.0	4.4058915623211705	tanh		0.03113417348391573		4.420826766294758
307	0.02631578947644573	softplus	3	32	8.0	4.405891567623288	tanh		0.03113417348391573		4.420826766294758
308	0.02631578947368421	softplus	3	32	9.0	4.40589156620939	tanh		0.03113417348391573		4.420826766294758
309	0.02631578947644573	softplus	3	32	10.0	4.405891542173121	tanh		0.03113417348391573		4.420826766294758
310	0.02631578947368421	softplus	3	32	11.0	4.405891545884604	tanh		0.03113417348391573		4.420826766294758
311	0.02631578947644573	softplus	3	32	12.0	4.405891564795492	tanh		0.03113417348391573		4.420826766294758
312	0.02631578947368421	softplus	3	32	13.0	4.405891567269814	tanh		0.03113417348391573		4.420826766294758
313	0.02631578947368421	softplus	3	32	14.0	4.405891538991851	tanh		0.03113417348391573		4.420826766294758
314	0.02631578947644573	softplus	3	32	15.0	4.405891555605153	tanh		0.03113417348391573		4.420826766294758
315	0.02631578947368421	softplus	3	32	16.0	4.405891577167101	tanh		0.03113417348391573		4.420826766294758
316	0.02631578947644573	softplus	3	32	17.0	4.405891566562865	tanh		0.03113417348391573		4.420826766294758
317	0.02631578947644573	softplus	3	32	18.0	4.405891561260747	tanh		0.03113417348391573		4.420826766294758
318	0.02631578947368421	softplus	3	32	19.0	4.405891553484307	tanh		0.03113417348391573		4.420826766294758
319	0.02631578947368421	softplus	3	32	20.0	4.405891555074942	tanh		0.03113417348391573		4.420826766294758
320	0.02631578947368421	softplus	3	32	21.0	4.405891548535663	tanh		0.03113417348391573		4.420826766294758
321	0.02631578947644573	softplus	3	32	22.0	4.405891549242612	tanh		0.03113417348391573		4.420826766294758
322	0.02631578947644573	softplus	3	32	23.0	4.405891577167101	tanh		0.03113417348391573		4.420826766294758
323	0.02631578947920725	softplus	3	32	24.0	4.405891559139899	tanh		0.03113417348391573		4.420826766294758
324	0.02631578947368421	softplus	3	32	25.0	4.4058915632048565	tanh		0.03113417348391573		4.420826766294758
325	0.02631578947644573	softplus	3	32	26.0	4.405891558256213	tanh		0.03113417348391573		4.420826766294758
326	0.02631578947368421	softplus	3	32	27.0	4.40589154288007	tanh		0.03113417348391573		4.420826766294758
327	0.02631578947920725	softplus	3	32	28.0	4.405891560200323	tanh		0.03113417348391573		4.420826766294758
328	0.02631578947368421	softplus	3	32	29.0	4.405891565502441	tanh		0.03113417348391573		4.420826766294758
329	0.02631578947644573	softplus	3	32	30.0	4.405891545707867	tanh		0.03113417348391573		4.420826766294758
330	0.02631578947368421	softplus	3	32	31.0	4.405891574692779	tanh		0.03113417348391573		4.420826766294758
331	0.02631578947368421	softplus	3	32	32.0	4.405891585297016	tanh		0.03113417348391573		4.420826766294758
332	0.02631578947368421	softplus	3	32	33.0	4.405891557372526	tanh		0.03113417348391573		4.420826766294758
333	0.02631578947368421	softplus	3	32	34.0	4.405891550833248	tanh		0.03113417348391573		4.420826766294758
334	0.02631578947368421	softplus	3	32	35.0	4.405891552777358	tanh		0.03113417348391573		4.420826766294758
335	0.02631578947644573	softplus	3	32	36.0	4.405891546414816	tanh		0.03113417348391573		4.420826766294758
336	0.02631578947368421	softplus	3	32	37.0	4.405891563381593	tanh		0.03113417348391573		4.420826766294758
337	0.02631578947368421	softplus	3	32	38.0	4.405891553837781	tanh		0.03113417348391573		4.420826766294758
338	0.02631578947920725	softplus	3	32	39.0	4.405891558786425	tanh		0.03113417348391573		4.420826766294758
339	0.02631578947644573	softplus	3	32	40.0	4.405891557019052	tanh		0.03113417348391573		4.420826766294758
340	0.02631578947644573	softplus	3	32	41.0	4.405891557372526	tanh		0.03113417348391573		4.420826766294758
341	0.02631578947644573	softplus	3	32	42.0	4.405891553484307	tanh		0.03113417348391573		4.420826766294758
342	0.02631578947644573	softplus	3	32	43.0	4.405891557019052	tanh		0.03113417348391573		4.420826766294758
343	0.02631578947368421	softplus	3	32	44.0	4.405891578227525	tanh		0.03113417348391573		4.420826766294758
344	0.02631578947368421	softplus	3	32	45.0	4.405891550833248	tanh		0.03113417348391573		4.420826766294758
345	0.02631578947644573	softplus	3	32	46.0	4.4058915460613415	tanh		0.03113417348391573		4.420826766294758
346	0.02631578947368421	softplus	3	32	47.0	4.40589156302812	tanh		0.03113417348391573		4.420826766294758
347	0.02631578947368421	softplus	3	32	48.0	4.405891548535663	tanh		0.03113417348391573		4.420826766294758
348	0.02631578947644573	softplus	3	32	49.0	4.405891555605153	tanh		0.03113417348391573		4.420826766294758
349	0.02631578947368421	softplus	3	32	50.0	4.40589157398583	tanh	2019-09-22 03:06:12.119775	0.03113417348391573	0.029190490520613902	4.420826766294758
350	0.531690140933439	softplus	3	32	1.0	1.6483696687654534	softmax	2019-09-22 03:06:12.134077	0.5707931801555244		1.4138355894915875
351	0.6223128242259383	softplus	3	32	2.0	1.2660259990183136	softmax		0.6426982950554502		1.2283880799854128
352	0.6782802074727877	softplus	3	32	3.0	1.1059965033987171	softmax		0.6701260192956281		1.1393334830222615
353	0.7062638991845812	softplus	3	32	4.0	0.9774658192167289	softmax		0.6745737583616029		1.0916609491040037
354	0.7314677538917717	softplus	3	32	5.0	0.8605072108174007	softmax		0.6671608599183115		1.1007338324858578
355	0.7594514455593807	softplus	3	32	6.0	0.761416091576075	softmax		0.6968124537577534		1.133329110378862
356	0.8102297997633734	softplus	3	32	7.0	0.6424188927600258	softmax		0.7086730912670195		1.101909107416095
357	0.8393254262858448	softplus	3	32	8.0	0.5537225237327474	softmax		0.7153446998659817		1.1910358862668342
358	0.8648999259593843	softplus	3	32	9.0	0.46326040209797775	softmax		0.700518902979399		1.3055922612161261
359	0.8804670126019274	softplus	3	32	10.0	0.3965568293280916	softmax		0.7123795404886651		1.2872315102634473
360	0.8812083023578878	softplus	3	32	11.0	0.37935432111271405	softmax		0.6871756857814746		1.3826548902965459
361	0.9062268347807334	softplus	3	32	12.0	0.31152400575451183	softmax		0.6842105264041581		1.4922702033224593
362	0.9258710155229024	softplus	3	32	13.0	0.252434712298231	softmax		0.6931060045361077		1.5303994313799247
363	0.9481097108969607	softplus	3	32	14.0	0.2100186106763377	softmax		0.6960711639134243		1.6081452039191244
364	0.9508895477248264	softplus	3	32	15.0	0.1896719450284323	softmax		0.6997776131350699		1.7240180541534085
365	0.9492216456634545	softplus	3	32	16.0	0.17809104290083216	softmax		0.6893995553144621		1.7962225568656836
366	0.9634914751667902	softplus	3	32	17.0	0.1421101269394358	softmax		0.6968124537577534		1.819405107165903
367	0.9727575982209044	softplus	3	32	18.0	0.11010799076880368	softmax		0.6908821350031203		1.9336480901716726
368	0.9762787249814677	softplus	3	32	19.0	0.09660065392262852	softmax		0.6805040771825125		2.0365157754797685
369	0.9746108228317272	softplus	3	32	20.0	0.09632170119435368	softmax		0.6960711639134243		2.0765360863320117
370	0.9734988880652335	softplus	3	32	21.0	0.10000137156849	softmax		0.6738324685835503		2.2178253888907125
371	0.9655300222386953	softplus	3	32	22.0	0.11800741273675078	softmax		0.6997776131350699		2.1002883520543443
372	0.9653446997334287	softplus	3	32	23.0	0.11440825697346649	softmax		0.6827279467154999		2.1005610995508284
373	0.9772053372868792	softplus	3	32	24.0	0.0816229050847846	softmax		0.6990363232907407		2.155175142592196
374	0.986286137879911	softplus	3	32	25.0	0.056963230547439264	softmax		0.694588584224766		2.2299586173072403
375	0.9886953298739807	softplus	3	32	26.0	0.05434551277371183	softmax		0.6493699037206889		2.585151255440058
376	0.9896219421793921	softplus	3	32	27.0	0.05129247811589089	softmax		0.7071905115783612		2.230050289162536
377	0.990177909562639	softplus	3	32	28.0	0.04363029566023905	softmax		0.694588584224766		2.277523197537444
378	0.9907338769458859	softplus	3	32	29.0	0.04427570813964415	softmax		0.6893995553144621		2.3687317083286654
379	0.9946256486286138	softplus	3	32	30.0	0.033790920742320034	softmax		0.6834692365598289		2.3597083535346393
380	0.9964788732394366	softplus	3	32	31.0	0.02267082532753186	softmax		0.6812453670268416		2.44102698560111
381	0.997405485544848	softplus	3	32	32.0	0.017614167237487256	softmax		0.6923647146917785		2.4647951516688003
382	0.9968495181174168	softplus	3	32	33.0	0.017392703014432145	softmax		0.6975537436020824		2.468645261074544
383	0.991475166790215	softplus	3	32	34.0	0.03437950282396985	softmax		0.6819866568711707		2.6656198657115713
384	0.9505189028910304	softplus	3	32	35.0	0.1636822296760761	softmax		0.6916234248474494		2.3975801733001414
385	0.9666419570051891	softplus	3	32	36.0	0.09840674126994353	softmax		0.6871756857814746		2.448636544908392
386	0.9840622683469237	softplus	3	32	37.0	0.054732975199973256	softmax		0.6827279467154999		2.4725219978943325
387	0.9935137138621201	softplus	3	32	38.0	0.027632736258506995	softmax		0.6916234248474494		2.461225806738908
388	0.997405485544848	softplus	3	32	39.0	0.016327552177741008	softmax		0.6997776131350699		2.49398687930351
389	0.9985174203113417	softplus	3	32	40.0	0.012574337703832395	softmax		0.6767976279608667		2.615290943828665
390	0.9990733876945885	softplus	3	32	41.0	0.01023931293993404	softmax		0.6997776131350699		2.5292890925509917
391	0.9985174203113417	softplus	3	32	42.0	0.009488722509162582	softmax		0.6931060045361077		2.571068835134768
392	0.9985174203113417	softplus	3	32	43.0	0.009211293483647298	softmax		0.6871756857814746		2.6419435902999187
393	0.9990733876945885	softplus	3	32	44.0	0.008841091339435675	softmax		0.7012601928237282		2.572342132443936
394	0.9992587101556709	softplus	3	32	45.0	0.0073991981081485405	softmax		0.6997776131350699		2.6159327304124655
395	0.9988880652335063	softplus	3	32	46.0	0.007985389298842937	softmax		0.6923647146917785		2.6658719605742074
396	0.9988880652335063	softplus	3	32	47.0	0.006962090180779471	softmax		0.6938472943804368		2.6347129769109636
397	0.9992587101556709	softplus	3	32	48.0	0.006434335013654075	softmax		0.6960711639134243		2.6722791742801313
398	0.9990733876945885	softplus	3	32	49.0	0.007166860554729063	softmax		0.6849518162484872		2.737118246998939
399	0.9985174203113417	softplus	3	32	50.0	0.007890960411496565	softmax	2019-09-22 03:07:03.143885	0.694588584224766	0.6807102016250376	2.7112856169291297
400	0.45366938468524487	tanh	3	32	1.0	1.9553097570446176	sigmoid	2019-09-22 03:07:03.157598	0.530022238717422		1.664019160839785
401	0.5413269088655335	tanh	3	32	2.0	1.620692574951364	sigmoid		0.530022238717422		1.5728373751983191
402	0.5413269089097178	tanh	3	32	3.0	1.3671914945716235	sigmoid		0.530022238717422		1.281556351260842
403	0.6097108969165274	tanh	3	32	4.0	1.1564727816606468	sigmoid		0.658265381786362		1.1407208384364689
404	0.6908821350031203	tanh	3	32	5.0	0.9971144920459405	sigmoid		0.6797627873381833		1.0978493002982737
405	0.7171979244768045	tanh	3	32	6.0	0.9006132957138249	sigmoid		0.6871756857814746		1.0922213185708376
406	0.726834692276346	tanh	3	32	7.0	0.8357009483408804	sigmoid		0.6708673092062337		1.1046862457309323
407	0.7446256486727981	tanh	3	32	8.0	0.7774933888525146	sigmoid		0.6508524834093471		1.1545599583699315
408	0.7616753150039995	tanh	3	32	9.0	0.7235290853291463	sigmoid		0.6797627873381833		1.1256529348174054
409	0.7904002965159377	tanh	3	32	10.0	0.6582874133906778	sigmoid		0.6812453670268416		1.1438930976647108
410	0.8144922165008188	tanh	3	32	11.0	0.6019808508626967	sigmoid		0.6656782802296534		1.2146353079178671
411	0.8396960712080094	tanh	3	32	12.0	0.5504829467359166	sigmoid		0.6686434396069698		1.2944808866997133
412	0.8558191252337993	tanh	3	32	13.0	0.5010597786698366	sigmoid		0.6760563380502612		1.3263325383700293
413	0.8780578206962263	tanh	3	32	14.0	0.4418915074520238	sigmoid		0.6686434396732464		1.3610374101274008
414	0.8854707189627804	tanh	3	32	15.0	0.41212414115601065	sigmoid		0.6745737583616029		1.447264556004614
415	0.8915863601784957	tanh	3	32	16.0	0.38569270455457266	sigmoid		0.6738324685172737		1.4988066807245661
416	0.8986286138321754	tanh	3	32	17.0	0.3577861689125016	sigmoid		0.6745737584278794		1.5101077105930065
417	0.9014084506158567	tanh	3	32	18.0	0.3365534267176338	sigmoid		0.6701260193619046		1.5415036700406368
418	0.9067828020314272	tanh	3	32	19.0	0.3174652586255452	sigmoid		0.6671608599845881		1.6012001726873015
419	0.9123424758638957	tanh	3	32	20.0	0.2959790952652803	sigmoid		0.6619718310742841		1.6565460782302053
420	0.9232765011119348	tanh	3	32	21.0	0.2733797863667059	sigmoid		0.6553002224753219		1.7372442246190347
421	0.9236471460340994	tanh	3	32	22.0	0.2723682169078278	sigmoid		0.675315048205932		1.7262583279097141
422	0.9236471460340994	tanh	3	32	23.0	0.2608200261290644	sigmoid		0.6693847295175754		1.740025238958971
423	0.9293921424160188	tanh	3	32	24.0	0.24796285532729725	sigmoid		0.6553002224753219		1.7546956026615965
424	0.9299481096667126	tanh	3	32	25.0	0.24643679495053084	sigmoid		0.6619718310742841		1.797043041797635
425	0.9455151963976244	tanh	3	32	26.0	0.2072748701779201	sigmoid		0.6634544107629424		1.9029338577219608
426	0.9373610080658197	tanh	3	32	27.0	0.21862518564253228	sigmoid		0.6471460341877014		2.0156110518945423
427	0.9308747219721241	tanh	3	32	28.0	0.2328967675953286	sigmoid		0.6493699036544124		1.9390556914793995
428	0.9505189028026617	tanh	3	32	29.0	0.18494330450417468	sigmoid		0.6627131209186132		1.9477694338564522
429	0.9584877686733843	tanh	3	32	30.0	0.16286304255076212	sigmoid		0.6590066716306912		1.9918801185376032
430	0.9594143810671643	tanh	3	32	31.0	0.157650729907805	sigmoid		0.6538176427203872		2.0387750543250784
431	0.9616382505559674	tanh	3	32	32.0	0.14839352901784733	sigmoid		0.6426982950554502		2.1156552171954583
432	0.9647887323501819	tanh	3	32	33.0	0.1403233696070753	sigmoid		0.6404744255887392		2.1653973201719188
433	0.9597850259451446	tanh	3	32	34.0	0.15329142700082687	sigmoid		0.6412157154330684		2.168490795315063
434	0.9636767975836882	tanh	3	32	35.0	0.1411019037439701	sigmoid		0.6464047442770958		2.296995030057439
435	0.9579318012901374	tanh	3	32	36.0	0.15147777356268124	sigmoid		0.653076352876058		2.2139002151008533
436	0.9527427723798335	tanh	3	32	37.0	0.16924534763469795	sigmoid		0.6493699036544124		2.302079708687547
437	0.9503335804299481	tanh	3	32	38.0	0.1681272757254828	sigmoid		0.6767976278945903		2.1775244630823494
438	0.9592290585177133	tanh	3	32	39.0	0.1466451522992928	sigmoid		0.661230541229955		2.2711492198056162
439	0.9696071163383212	tanh	3	32	40.0	0.11952590410514087	sigmoid		0.6538176427203872		2.320822954001119
440	0.9729429207703553	tanh	3	32	41.0	0.10893367795346842	sigmoid		0.6464047442770958		2.373953148733695
441	0.9725722757598221	tanh	3	32	42.0	0.10574145208881289	sigmoid		0.6278724981688676		2.5053985018125724
442	0.97646404744255	tanh	3	32	43.0	0.1041562191622844	sigmoid		0.6515937731873997		2.4429976482405498
443	0.9753521126760564	tanh	3	32	44.0	0.09928848573163405	sigmoid		0.6412157154330684		2.4782077203952797
444	0.9697924387994036	tanh	3	32	45.0	0.1123626529673367	sigmoid		0.6449221646547141		2.4880081997525703
445	0.9562638991845812	tanh	3	32	46.0	0.14885569892387376	sigmoid		0.6426982951217267		2.4494625360900337
446	0.9577464788732394	tanh	3	32	47.0	0.14972850903620138	sigmoid		0.6567828021639802		2.4224627063926545
447	0.9644180874280173	tanh	3	32	48.0	0.13605216447625715	sigmoid		0.6382505560557519		2.528166192297232
448	0.9709043736100815	tanh	3	32	49.0	0.11392629352033005	sigmoid		0.650111193565018		2.475146056105244
449	0.9740548553601117	tanh	3	32	50.0	0.0993490217597375	sigmoid	2019-09-22 03:07:54.209124	0.6464047442770958	0.6482094492928077	2.4745363015612467
450	0.37490733876945886	tanh	3	32	1.0	2.1101932428429264	softplus	2019-09-22 03:07:54.223546	0.530022238717422		1.6737792534329787
451	0.5413269087771648	tanh	3	32	2.0	1.6440655322672262	softplus		0.530022238717422		1.6607742921081272
452	0.5413269089097178	tanh	3	32	3.0	1.6158201452358463	softplus		0.530022238717422		1.5098471035331686
453	0.5909933283472167	tanh	3	32	4.0	1.3065606221346788	softplus		0.6160118606596015		1.2581120433411481
454	0.626575240875015	tanh	3	32	5.0	1.1771325328069056	softplus		0.6041512232166117		1.2567805598805444
455	0.6475166789773131	tanh	3	32	6.0	1.1273872415784378	softplus		0.6389918458338045		1.2462518939802256
456	0.6656782802959298	tanh	3	32	7.0	1.072627245098507	softplus		0.6412157153667919		1.2275655135302477
457	0.6893995553144621	tanh	3	32	8.0	0.9989005195334543	softplus		0.6679021497626407		1.1669827675801723
458	0.7144180874280173	tanh	3	32	9.0	0.9180931294733193	softplus		0.6590066716969676		1.143828967308627
459	0.7411045218680504	tanh	3	32	10.0	0.8409933847264063	softplus		0.6612305411636785		1.1386262991412468
460	0.7650111194360336	tanh	3	32	11.0	0.7683099950570544	softplus		0.6805040771825125		1.149357601922914
461	0.7815048184723568	tanh	3	32	12.0	0.7081559578342028	softplus		0.6864343959371455		1.1765205678982236
462	0.8020756116083059	tanh	3	32	13.0	0.6489146924001186	softplus		0.6819866568711707		1.2002228270467783
463	0.8139362490292034	tanh	3	32	14.0	0.6119723328844188	softplus		0.672349888894892		1.258398369297087
464	0.832468495181616	tanh	3	32	15.0	0.5560724231558787	softplus		0.6797627873381833		1.2598997896207182
465	0.8461823572133363	tanh	3	32	16.0	0.5015659482722993	softplus		0.6753150482722086		1.3292624547447958
466	0.8721275019415933	tanh	3	32	17.0	0.4426309224231938	softplus		0.6545589325868085		1.428213598818316
467	0.8800963676797627	tanh	3	32	18.0	0.40484930931682317	softplus		0.6590066716969676		1.4509765061738316
468	0.8873239437503405	tanh	3	32	19.0	0.3828886347492153	softplus		0.6538176427866637		1.5330859764670337
469	0.8965900668044546	tanh	3	32	20.0	0.3559753943850501	softplus		0.6716085990505628		1.5168237041066186
470	0.907524091964125	tanh	3	32	21.0	0.320189866690922	softplus		0.6730911786950368		1.563544411585011
471	0.9140103780578206	tanh	3	32	22.0	0.2972444660900875	softplus		0.6641957006072715		1.6593210785542707
472	0.9219792439727275	tanh	3	32	23.0	0.27419591623823053	softplus		0.668643439629062		1.6820174111888708
473	0.9334692363830918	tanh	3	32	24.0	0.25047085387252543	softplus		0.6641957005630872		1.7043140936640124
474	0.9332839140987467	tanh	3	32	25.0	0.24549108880638987	softplus		0.6567828021197959		1.8225450073903893
475	0.9267976278724982	tanh	3	32	26.0	0.2520870951434433	softplus		0.6723498888507077		1.7931568848812818
476	0.9290214974938542	tanh	3	32	27.0	0.2440366223841088	softplus		0.6478873240320306		1.8865728399504371
477	0.9397702000598893	tanh	3	32	28.0	0.21675164285105541	softplus		0.6567828021197959		1.8755827254061348
478	0.9481097108085921	tanh	3	32	29.0	0.1895982532080586	softplus		0.6478873240320306		1.9810516744123026
479	0.9542253520243075	tanh	3	32	30.0	0.1753088019462406	softplus		0.650111193565018		2.0237891863150628
480	0.9583024462564863	tanh	3	32	31.0	0.16165858139321926	softplus		0.6345441068341062		2.0836153168250577
481	0.9594143810671643	tanh	3	32	32.0	0.15759002168236882	softplus		0.6375092661672385		2.106826930509133
482	0.9581171237512197	tanh	3	32	33.0	0.15920533372394416	softplus		0.6538176427866637		2.0923780891257273
483	0.9503335804299481	tanh	3	32	34.0	0.17910264045817487	softplus		0.6338028169235006		2.1765178610785436
484	0.946997776130467	tanh	3	32	35.0	0.1813532496665123	softplus		0.6352853966784353		2.1867612680741995
485	0.9553372867908011	tanh	3	32	36.0	0.1523017420801434	softplus		0.6478873240320306		2.2494259629981266
486	0.9629355077393591	tanh	3	32	37.0	0.14045982741045898	softplus		0.6375092662114228		2.283714681488218
487	0.9675685693106004	tanh	3	32	38.0	0.12417698325140553	softplus		0.6397331357002258		2.310382805019065
488	0.9723869532987398	tanh	3	32	39.0	0.10882491136785787	softplus		0.6434395848997794		2.360473578023946
489	0.9723869532987398	tanh	3	32	40.0	0.11074438440393218	softplus		0.6241660490134984		2.425567842572596
490	0.967939214232765	tanh	3	32	41.0	0.12282326958902329	softplus		0.6434395849660558		2.392636617790601
491	0.97275759817672	tanh	3	32	42.0	0.11085690816987259	softplus		0.6515937732536763		2.433215288695271
492	0.9712750186206147	tanh	3	32	43.0	0.1091250257084686	softplus		0.6360266865227645		2.4504777269950173
493	0.9742401779095626	tanh	3	32	44.0	0.10387196933907257	softplus		0.6130467013485613		2.569903795413391
494	0.9618235729728654	tanh	3	32	45.0	0.13853149130951484	softplus		0.6478873240320306		2.485899922050663
495	0.9573758339068905	tanh	3	32	46.0	0.1567561847438761	softplus		0.6523350630980054		2.3927462910439368
496	0.9664566345441068	tanh	3	32	47.0	0.12726135257137228	softplus		0.6426982950775424		2.4360147436253667
497	0.9686805039887255	tanh	3	32	48.0	0.11606217041512257	softplus		0.6382505560115675		2.4961080038609373
498	0.9788732394366197	tanh	3	32	49.0	0.08935358300301115	softplus		0.656041512319651		2.4597245423859184
499	0.9823943661971831	tanh	3	32	50.0	0.07753547470190951	softplus	2019-09-22 03:08:45.602478	0.6404744255445549	0.6403851941017153	2.527829314974876
500	0.019088213491475166	tanh	3	32	1.0	11.159693236524216	tanh	2019-09-22 03:08:45.615836	0.013343217197924388		11.48220128284904
501	0.016493699041846242	tanh	3	32	2.0	11.640514779568072	tanh		0.013343217197924388		11.48220128284904
